date,NTU,rain
3/15/16 14:13,0.04506,
3/15/16 14:14,0.045245,
3/15/16 14:15,0.045043,
3/15/16 14:16,0.045127,
3/15/16 14:17,0.044984,
3/15/16 14:18,0.045102,
3/15/16 14:19,0.044975,
3/15/16 14:20,0.045093,
3/15/16 14:21,0.045119,
3/15/16 14:22,0.045026,
3/15/16 14:23,0.044992,
3/15/16 14:24,0.045119,
3/15/16 14:25,0.045017,
3/15/16 14:26,0.045034,
3/15/16 14:27,0.045,
3/15/16 14:28,0.04506,
3/15/16 14:29,0.045119,
3/15/16 14:30,0.04511,0
3/15/16 14:31,0.04506,
3/15/16 14:32,0.045034,
3/15/16 14:33,0.045093,
3/15/16 14:34,0.044992,
3/15/16 14:35,0.045026,
3/15/16 14:36,0.045009,
3/15/16 14:37,0.045026,
3/15/16 14:38,0.045009,
3/15/16 14:39,0.044924,
3/15/16 14:40,0.045034,
3/15/16 14:41,0.045119,
3/15/16 14:42,0.045026,
3/15/16 14:43,0.045076,
3/15/16 14:44,0.045043,
3/15/16 14:45,0.045068,
3/15/16 14:46,0.044958,
3/15/16 14:47,0.044975,
3/15/16 14:48,0.045127,
3/15/16 14:49,0.044992,
3/15/16 14:50,0.04495,
3/15/16 14:51,0.04506,
3/15/16 14:52,0.045,
3/15/16 14:53,0.045136,
3/15/16 14:54,0.045347,
3/15/16 14:55,0.045651,
3/15/16 14:56,0.045626,
3/15/16 14:57,0.045516,
3/15/16 14:58,0.04549,
3/15/16 14:59,0.045575,
3/15/16 15:00,0.045668,
3/15/16 15:01,0.045812,
3/15/16 15:02,0.04571,
3/15/16 15:03,0.045626,
3/15/16 15:04,0.045499,
3/15/16 15:05,0.045634,
3/15/16 15:06,0.045482,
3/15/16 15:07,0.04555,
3/15/16 15:08,0.045448,
3/15/16 15:09,0.045313,
3/15/16 15:10,0.045398,
3/15/16 15:11,0.045381,
3/15/16 15:12,0.045465,
3/15/16 15:13,0.045321,
3/15/16 15:14,0.045321,
3/15/16 15:15,0.04522,
3/15/16 15:16,0.045127,
3/15/16 15:17,0.04533,
3/15/16 15:18,0.045347,
3/15/16 15:19,0.04511,
3/15/16 15:20,0.045381,
3/15/16 15:21,0.045305,
3/15/16 15:22,0.045144,
3/15/16 15:23,0.045423,
3/15/16 15:24,0.04533,
3/15/16 15:25,0.045178,
3/15/16 15:26,0.045271,
3/15/16 15:27,0.045119,
3/15/16 15:28,0.045178,
3/15/16 15:29,0.045169,
3/15/16 15:30,0.045169,0
3/15/16 15:31,0.045161,
3/15/16 15:32,0.045245,
3/15/16 15:33,0.045457,
3/15/16 15:34,0.045372,
3/15/16 15:35,0.045338,
3/15/16 15:36,0.045161,
3/15/16 15:37,0.045212,
3/15/16 15:38,0.045288,
3/15/16 15:39,0.045153,
3/15/16 15:40,0.045431,
3/15/16 15:41,0.045457,
3/15/16 15:42,0.045347,
3/15/16 15:43,0.045186,
3/15/16 15:44,0.045144,
3/15/16 15:45,0.045203,
3/15/16 15:46,0.045237,
3/15/16 15:47,0.045245,
3/15/16 15:48,0.045127,
3/15/16 15:49,0.045338,
3/15/16 15:50,0.045372,
3/15/16 15:51,0.045262,
3/15/16 15:52,0.045144,
3/15/16 15:53,0.045195,
3/15/16 15:54,0.045085,
3/15/16 15:55,0.045321,
3/15/16 15:56,0.045068,
3/15/16 15:57,0.045195,
3/15/16 15:58,0.045178,
3/15/16 15:59,0.045153,
3/15/16 16:00,0.045102,
3/15/16 16:01,0.045085,
3/15/16 16:02,0.045178,
3/15/16 16:03,0.045026,
3/15/16 16:04,0.045043,
3/15/16 16:05,0.045026,
3/15/16 16:06,0.045051,
3/15/16 16:07,0.045068,
3/15/16 16:08,0.04506,
3/15/16 16:09,0.044975,
3/15/16 16:10,0.045034,
3/15/16 16:11,0.045026,
3/15/16 16:12,0.044992,
3/15/16 16:13,0.04511,
3/15/16 16:14,0.045102,
3/15/16 16:15,0.045034,
3/15/16 16:16,0.045068,
3/15/16 16:17,0.045068,
3/15/16 16:18,0.04506,
3/15/16 16:19,0.045009,
3/15/16 16:20,0.045093,
3/15/16 16:21,0.04506,
3/15/16 16:22,0.045009,
3/15/16 16:23,0.045203,
3/15/16 16:24,0.045,
3/15/16 16:25,0.045068,
3/15/16 16:26,0.045085,
3/15/16 16:27,0.045153,
3/15/16 16:28,0.045178,
3/15/16 16:29,0.045119,
3/15/16 16:30,0.045068,0
3/15/16 16:31,0.04506,
3/15/16 16:32,0.045017,
3/15/16 16:33,0.045026,
3/15/16 16:34,0.044941,
3/15/16 16:35,0.045051,
3/15/16 16:36,0.045051,
3/15/16 16:37,0.04506,
3/15/16 16:38,0.045068,
3/15/16 16:39,0.044992,
3/15/16 16:40,0.04511,
3/15/16 16:41,0.045043,
3/15/16 16:42,0.045,
3/15/16 16:43,0.044958,
3/15/16 16:44,0.044984,
3/15/16 16:45,0.044967,
3/15/16 16:46,0.044882,
3/15/16 16:47,0.044941,
3/15/16 16:48,0.045051,
3/15/16 16:49,0.044924,
3/15/16 16:50,0.044916,
3/15/16 16:51,0.044975,
3/15/16 16:52,0.045144,
3/15/16 16:53,0.044891,
3/15/16 16:54,0.044933,
3/15/16 16:55,0.045237,
3/15/16 16:56,0.045127,
3/15/16 16:57,0.044975,
3/15/16 16:58,0.044984,
3/15/16 16:59,0.045068,
3/15/16 17:00,0.045093,
3/15/16 17:01,0.04506,
3/15/16 17:02,0.044984,
3/15/16 17:03,0.044992,
3/15/16 17:04,0.044992,
3/15/16 17:05,0.044958,
3/15/16 17:06,0.044958,
3/15/16 17:07,0.04484,
3/15/16 17:08,0.044958,
3/15/16 17:09,0.044992,
3/15/16 17:10,0.044899,
3/15/16 17:11,0.044958,
3/15/16 17:12,0.04495,
3/15/16 17:13,0.044958,
3/15/16 17:14,0.045,
3/15/16 17:15,0.04495,
3/15/16 17:16,0.045009,
3/15/16 17:17,0.044992,
3/15/16 17:18,0.044975,
3/15/16 17:19,0.044823,
3/15/16 17:20,0.044848,
3/15/16 17:21,0.044899,
3/15/16 17:22,0.044899,
3/15/16 17:23,0.044916,
3/15/16 17:24,0.044958,
3/15/16 17:25,0.044984,
3/15/16 17:26,0.044848,
3/15/16 17:27,0.044891,
3/15/16 17:28,0.045026,
3/15/16 17:29,0.044899,
3/15/16 17:30,0.044899,0
3/15/16 17:31,0.044933,
3/15/16 17:32,0.044958,
3/15/16 17:33,0.044848,
3/15/16 17:34,0.04495,
3/15/16 17:35,0.044975,
3/15/16 17:36,0.045043,
3/15/16 17:37,0.04495,
3/15/16 17:38,0.044882,
3/15/16 17:39,0.04484,
3/15/16 17:40,0.044696,
3/15/16 17:41,0.044722,
3/15/16 17:42,0.044536,
3/15/16 17:43,0.044595,
3/15/16 17:44,0.044637,
3/15/16 17:45,0.044637,
3/15/16 17:46,0.044646,
3/15/16 17:47,0.044755,
3/15/16 17:48,0.044679,
3/15/16 17:49,0.044747,
3/15/16 17:50,0.04473,
3/15/16 17:51,0.044544,
3/15/16 17:52,0.04457,
3/15/16 17:53,0.044696,
3/15/16 17:54,0.044738,
3/15/16 17:55,0.044688,
3/15/16 17:56,0.044646,
3/15/16 17:57,0.044722,
3/15/16 17:58,0.04462,
3/15/16 17:59,0.044696,
3/15/16 18:00,0.044772,
3/15/16 18:01,0.044544,
3/15/16 18:02,0.044586,
3/15/16 18:03,0.044662,
3/15/16 18:04,0.044561,
3/15/16 18:05,0.044646,
3/15/16 18:06,0.044654,
3/15/16 18:07,0.044629,
3/15/16 18:08,0.045271,
3/15/16 18:09,0.045212,
3/15/16 18:10,0.044772,
3/15/16 18:11,0.044662,
3/15/16 18:12,0.044502,
3/15/16 18:13,0.044434,
3/15/16 18:14,0.04457,
3/15/16 18:15,0.044688,
3/15/16 18:16,0.044519,
3/15/16 18:17,0.044612,
3/15/16 18:18,0.044781,
3/15/16 18:19,0.044789,
3/15/16 18:20,0.044789,
3/15/16 18:21,0.044679,
3/15/16 18:22,0.044637,
3/15/16 18:23,0.044603,
3/15/16 18:24,0.044578,
3/15/16 18:25,0.04451,
3/15/16 18:26,0.044553,
3/15/16 18:27,0.044586,
3/15/16 18:28,0.04462,
3/15/16 18:29,0.044586,
3/15/16 18:30,0.044553,0
3/15/16 18:31,0.044519,
3/15/16 18:32,0.044409,
3/15/16 18:33,0.044561,
3/15/16 18:34,0.044485,
3/15/16 18:35,0.044417,
3/15/16 18:36,0.044384,
3/15/16 18:37,0.044358,
3/15/16 18:38,0.044426,
3/15/16 18:39,0.044434,
3/15/16 18:40,0.044426,
3/15/16 18:41,0.044401,
3/15/16 18:42,0.044401,
3/15/16 18:43,0.044536,
3/15/16 18:44,0.044502,
3/15/16 18:45,0.044493,
3/15/16 18:46,0.044401,
3/15/16 18:47,0.044443,
3/15/16 18:48,0.044401,
3/15/16 18:49,0.045203,
3/15/16 18:50,0.04511,
3/15/16 18:51,0.04522,
3/15/16 18:52,0.045321,
3/15/16 18:53,0.045178,
3/15/16 18:54,0.045127,
3/15/16 18:55,0.04511,
3/15/16 18:56,0.045229,
3/15/16 18:57,0.045102,
3/15/16 18:58,0.045245,
3/15/16 18:59,0.045279,
3/15/16 19:00,0.045499,
3/15/16 19:01,0.045237,
3/15/16 19:02,0.045398,
3/15/16 19:03,0.045195,
3/15/16 19:04,0.045161,
3/15/16 19:05,0.045423,
3/15/16 19:06,0.045507,
3/15/16 19:07,0.045533,
3/15/16 19:08,0.045609,
3/15/16 19:09,0.045668,
3/15/16 19:10,0.045668,
3/15/16 19:11,0.045583,
3/15/16 19:12,0.045592,
3/15/16 19:13,0.045685,
3/15/16 19:14,0.045626,
3/15/16 19:15,0.045499,
3/15/16 19:16,0.045457,
3/15/16 19:17,0.04555,
3/15/16 19:18,0.045516,
3/15/16 19:19,0.045465,
3/15/16 19:20,0.045575,
3/15/16 19:21,0.045414,
3/15/16 19:22,0.045431,
3/15/16 19:23,0.045457,
3/15/16 19:24,0.045355,
3/15/16 19:25,0.045414,
3/15/16 19:26,0.045406,
3/15/16 19:27,0.045533,
3/15/16 19:28,0.046209,
3/15/16 19:29,0.045845,
3/15/16 19:30,0.045626,0
3/15/16 19:31,0.04555,
3/15/16 19:32,0.045338,
3/15/16 19:33,0.045381,
3/15/16 19:34,0.045431,
3/15/16 19:35,0.045296,
3/15/16 19:36,0.045871,
3/15/16 19:37,0.045533,
3/15/16 19:38,0.045423,
3/15/16 19:39,0.045474,
3/15/16 19:40,0.045136,
3/15/16 19:41,0.045431,
3/15/16 19:42,0.045398,
3/15/16 19:43,0.045279,
3/15/16 19:44,0.04533,
3/15/16 19:45,0.045144,
3/15/16 19:46,0.045195,
3/15/16 19:47,0.045313,
3/15/16 19:48,0.045119,
3/15/16 19:49,0.045254,
3/15/16 19:50,0.045288,
3/15/16 19:51,0.045279,
3/15/16 19:52,0.045389,
3/15/16 19:53,0.045279,
3/15/16 19:54,0.045127,
3/15/16 19:55,0.045203,
3/15/16 19:56,0.045271,
3/15/16 19:57,0.045355,
3/15/16 19:58,0.045144,
3/15/16 19:59,0.04522,
3/15/16 20:00,0.045305,
3/15/16 20:01,0.045203,
3/15/16 20:02,0.045136,
3/15/16 20:03,0.045127,
3/15/16 20:04,0.045237,
3/15/16 20:05,0.045186,
3/15/16 20:06,0.045178,
3/15/16 20:07,0.045178,
3/15/16 20:08,0.045136,
3/15/16 20:09,0.045203,
3/15/16 20:10,0.045305,
3/15/16 20:11,0.045245,
3/15/16 20:12,0.045271,
3/15/16 20:13,0.045178,
3/15/16 20:14,0.045203,
3/15/16 20:15,0.045229,
3/15/16 20:16,0.045254,
3/15/16 20:17,0.04522,
3/15/16 20:18,0.045161,
3/15/16 20:19,0.045245,
3/15/16 20:20,0.045229,
3/15/16 20:21,0.045389,
3/15/16 20:22,0.045398,
3/15/16 20:23,0.045313,
3/15/16 20:24,0.045262,
3/15/16 20:25,0.045355,
3/15/16 20:26,0.045313,
3/15/16 20:27,0.04522,
3/15/16 20:28,0.045296,
3/15/16 20:29,0.045279,
3/15/16 20:30,0.045296,0
3/15/16 20:31,0.04511,
3/15/16 20:32,0.045313,
3/15/16 20:33,0.045212,
3/15/16 20:34,0.045144,
3/15/16 20:35,0.045153,
3/15/16 20:36,0.045026,
3/15/16 20:37,0.045153,
3/15/16 20:38,0.045009,
3/15/16 20:39,0.045127,
3/15/16 20:40,0.045127,
3/15/16 20:41,0.045076,
3/15/16 20:42,0.045017,
3/15/16 20:43,0.044992,
3/15/16 20:44,0.044958,
3/15/16 20:45,0.045026,
3/15/16 20:46,0.045085,
3/15/16 20:47,0.044899,
3/15/16 20:48,0.044984,
3/15/16 20:49,0.045313,
3/15/16 20:50,0.045262,
3/15/16 20:51,0.045347,
3/15/16 20:52,0.045229,
3/15/16 20:53,0.045195,
3/15/16 20:54,0.04522,
3/15/16 20:55,0.045254,
3/15/16 20:56,0.045195,
3/15/16 20:57,0.04533,
3/15/16 20:58,0.045271,
3/15/16 20:59,0.045313,
3/15/16 21:00,0.045338,
3/15/16 21:01,0.045575,
3/15/16 21:02,0.045786,
3/15/16 21:03,0.045313,
3/15/16 21:04,0.045474,
3/15/16 21:05,0.045279,
3/15/16 21:06,0.045296,
3/15/16 21:07,0.045406,
3/15/16 21:08,0.045288,
3/15/16 21:09,0.045423,
3/15/16 21:10,0.045212,
3/15/16 21:11,0.045423,
3/15/16 21:12,0.045364,
3/15/16 21:13,0.045093,
3/15/16 21:14,0.045305,
3/15/16 21:15,0.045178,
3/15/16 21:16,0.045338,
3/15/16 21:17,0.045254,
3/15/16 21:18,0.045279,
3/15/16 21:19,0.045203,
3/15/16 21:20,0.045271,
3/15/16 21:21,0.045279,
3/15/16 21:22,0.04522,
3/15/16 21:23,0.045229,
3/15/16 21:24,0.045262,
3/15/16 21:25,0.045364,
3/15/16 21:26,0.045144,
3/15/16 21:27,0.045229,
3/15/16 21:28,0.045237,
3/15/16 21:29,0.045186,
3/15/16 21:30,0.045262,0
3/15/16 21:31,0.045262,
3/15/16 21:32,0.045271,
3/15/16 21:33,0.04533,
3/15/16 21:34,0.045321,
3/15/16 21:35,0.045372,
3/15/16 21:36,0.04522,
3/15/16 21:37,0.045127,
3/15/16 21:38,0.045237,
3/15/16 21:39,0.045186,
3/15/16 21:40,0.04522,
3/15/16 21:41,0.045372,
3/15/16 21:42,0.045398,
3/15/16 21:43,0.045119,
3/15/16 21:44,0.045296,
3/15/16 21:45,0.045279,
3/15/16 21:46,0.045203,
3/15/16 21:47,0.045271,
3/15/16 21:48,0.045288,
3/15/16 21:49,0.045279,
3/15/16 21:50,0.045305,
3/15/16 21:51,0.045338,
3/15/16 21:52,0.045169,
3/15/16 21:53,0.045195,
3/15/16 21:54,0.045144,
3/15/16 21:55,0.045279,
3/15/16 21:56,0.045127,
3/15/16 21:57,0.045119,
3/15/16 21:58,0.045153,
3/15/16 21:59,0.045093,
3/15/16 22:00,0.045127,
3/15/16 22:01,0.045068,
3/15/16 22:02,0.045093,
3/15/16 22:03,0.045102,
3/15/16 22:04,0.04506,
3/15/16 22:05,0.045178,
3/15/16 22:06,0.045237,
3/15/16 22:07,0.04511,
3/15/16 22:08,0.045254,
3/15/16 22:09,0.045144,
3/15/16 22:10,0.04522,
3/15/16 22:11,0.045161,
3/15/16 22:12,0.045153,
3/15/16 22:13,0.045093,
3/15/16 22:14,0.045178,
3/15/16 22:15,0.045076,
3/15/16 22:16,0.045186,
3/15/16 22:17,0.045085,
3/15/16 22:18,0.04511,
3/15/16 22:19,0.045034,
3/15/16 22:20,0.045119,
3/15/16 22:21,0.045203,
3/15/16 22:22,0.045119,
3/15/16 22:23,0.045161,
3/15/16 22:24,0.045017,
3/15/16 22:25,0.045085,
3/15/16 22:26,0.045043,
3/15/16 22:27,0.04511,
3/15/16 22:28,0.045076,
3/15/16 22:29,0.045102,
3/15/16 22:30,0.045262,0
3/15/16 22:31,0.045245,
3/15/16 22:32,0.045127,
3/15/16 22:33,0.04522,
3/15/16 22:34,0.044933,
3/15/16 22:35,0.045051,
3/15/16 22:36,0.044992,
3/15/16 22:37,0.044941,
3/15/16 22:38,0.044882,
3/15/16 22:39,0.045085,
3/15/16 22:40,0.045144,
3/15/16 22:41,0.045127,
3/15/16 22:42,0.045051,
3/15/16 22:43,0.045119,
3/15/16 22:44,0.045009,
3/15/16 22:45,0.045085,
3/15/16 22:46,0.04506,
3/15/16 22:47,0.045119,
3/15/16 22:48,0.045,
3/15/16 22:49,0.045068,
3/15/16 22:50,0.045203,
3/15/16 22:51,0.045043,
3/15/16 22:52,0.045026,
3/15/16 22:53,0.045043,
3/15/16 22:54,0.045153,
3/15/16 22:55,0.045009,
3/15/16 22:56,0.044899,
3/15/16 22:57,0.044924,
3/15/16 22:58,0.045009,
3/15/16 22:59,0.045338,
3/15/16 23:00,0.045186,
3/15/16 23:01,0.045195,
3/15/16 23:02,0.045169,
3/15/16 23:03,0.045136,
3/15/16 23:04,0.044899,
3/15/16 23:05,0.045,
3/15/16 23:06,0.044933,
3/15/16 23:07,0.044806,
3/15/16 23:08,0.044848,
3/15/16 23:09,0.044891,
3/15/16 23:10,0.044916,
3/15/16 23:11,0.044941,
3/15/16 23:12,0.044907,
3/15/16 23:13,0.045034,
3/15/16 23:14,0.045034,
3/15/16 23:15,0.04506,
3/15/16 23:16,0.045026,
3/15/16 23:17,0.045093,
3/15/16 23:18,0.044899,
3/15/16 23:19,0.045051,
3/15/16 23:20,0.045,
3/15/16 23:21,0.044967,
3/15/16 23:22,0.04506,
3/15/16 23:23,0.04506,
3/15/16 23:24,0.044865,
3/15/16 23:25,0.044823,
3/15/16 23:26,0.044865,
3/15/16 23:27,0.044806,
3/15/16 23:28,0.044764,
3/15/16 23:29,0.044916,
3/15/16 23:30,0.045026,0
3/15/16 23:31,0.044967,
3/15/16 23:32,0.044958,
3/15/16 23:33,0.044941,
3/15/16 23:34,0.044882,
3/15/16 23:35,0.044882,
3/15/16 23:36,0.044865,
3/15/16 23:37,0.044823,
3/15/16 23:38,0.044857,
3/15/16 23:39,0.044848,
3/15/16 23:40,0.044772,
3/15/16 23:41,0.045009,
3/15/16 23:42,0.044831,
3/15/16 23:43,0.044815,
3/15/16 23:44,0.044679,
3/15/16 23:45,0.044907,
3/15/16 23:46,0.044722,
3/15/16 23:47,0.044967,
3/15/16 23:48,0.044975,
3/15/16 23:49,0.044798,
3/15/16 23:50,0.044755,
3/15/16 23:51,0.044772,
3/15/16 23:52,0.044798,
3/15/16 23:53,0.044992,
3/15/16 23:54,0.044705,
3/15/16 23:55,0.044848,
3/15/16 23:56,0.044899,
3/15/16 23:57,0.04473,
3/15/16 23:58,0.044848,
3/15/16 23:59,0.044848,
3/16/16 0:00,0.044789,
3/16/16 0:01,0.045262,
3/16/16 0:02,0.045009,
3/16/16 0:03,0.045026,
3/16/16 0:04,0.045093,
3/16/16 0:05,0.04495,
3/16/16 0:06,0.045068,
3/16/16 0:07,0.045043,
3/16/16 0:08,0.045026,
3/16/16 0:09,0.044984,
3/16/16 0:10,0.045034,
3/16/16 0:11,0.045009,
3/16/16 0:12,0.045169,
3/16/16 0:13,0.045076,
3/16/16 0:14,0.045,
3/16/16 0:15,0.044975,
3/16/16 0:16,0.044958,
3/16/16 0:17,0.045034,
3/16/16 0:18,0.044967,
3/16/16 0:19,0.04495,
3/16/16 0:20,0.045288,
