date,NTU,rain
4/17/12 3:05,0.167539,
4/17/12 3:06,0.171369,
4/17/12 3:07,0.178448,
4/17/12 3:08,0.172003,
4/17/12 3:09,0.167248,0
4/17/12 3:10,0.17513,
4/17/12 3:11,0.174155,
4/17/12 3:12,0.164741,
4/17/12 3:13,0.172541,
4/17/12 3:14,0.175213,
4/17/12 3:15,0.164481,
4/17/12 3:16,0.163785,
4/17/12 3:17,0.171338,
4/17/12 3:18,0.179898,
4/17/12 3:19,0.156725,
4/17/12 3:20,0.165481,
4/17/12 3:21,0.186489,
4/17/12 3:22,0.175839,
4/17/12 3:23,0.167545,
4/17/12 3:24,0.167387,
4/17/12 3:25,0.164816,
4/17/12 3:26,0.166722,
4/17/12 3:27,0.171395,
4/17/12 3:28,0.157827,
4/17/12 3:29,0.176276,
4/17/12 3:30,0.16909,
4/17/12 3:31,0.165962,
4/17/12 3:32,0.171616,
4/17/12 3:33,0.17168,
4/17/12 3:34,0.164994,
4/17/12 3:35,0.181974,
4/17/12 3:36,0.182025,
4/17/12 3:37,0.170274,
4/17/12 3:38,0.169375,
4/17/12 3:39,0.177973,
4/17/12 3:40,0.176086,
4/17/12 3:41,0.170508,
4/17/12 3:42,0.171262,
4/17/12 3:43,0.173851,
4/17/12 3:44,0.174826,
4/17/12 3:45,0.177701,
4/17/12 3:46,0.171857,
4/17/12 3:47,0.164804,
4/17/12 3:48,0.163519,
4/17/12 3:49,0.154439,
4/17/12 3:50,0.175061,
4/17/12 3:51,0.167229,
4/17/12 3:52,0.178847,
4/17/12 3:53,0.1718,
4/17/12 3:54,0.16462,
4/17/12 3:55,0.165792,
4/17/12 3:56,0.17104,
4/17/12 3:57,0.159789,
4/17/12 3:58,0.161195,
4/17/12 3:59,0.177669,
4/17/12 4:00,0.175884,
4/17/12 4:01,0.172914,
4/17/12 4:02,0.164646,
4/17/12 4:03,0.152901,
4/17/12 4:04,0.173642,
4/17/12 4:05,0.165146,
4/17/12 4:06,0.161366,
4/17/12 4:07,0.181816,
4/17/12 4:08,0.169514,
4/17/12 4:09,0.166868,0
4/17/12 4:10,0.167919,
4/17/12 4:11,0.165266,
4/17/12 4:12,0.17444,
4/17/12 4:13,0.165526,
4/17/12 4:14,0.177777,
4/17/12 4:15,0.183234,
4/17/12 4:16,0.161284,
4/17/12 4:17,0.173345,
4/17/12 4:18,0.170173,
4/17/12 4:19,0.173275,
4/17/12 4:20,0.162588,
4/17/12 4:21,0.166539,
4/17/12 4:22,0.163196,
4/17/12 4:23,0.16374,
4/17/12 4:24,0.181803,
4/17/12 4:25,0.160954,
4/17/12 4:26,0.158549,
4/17/12 4:27,0.166076,
4/17/12 4:28,0.165095,
4/17/12 4:29,0.166393,
4/17/12 4:30,0.182228,
4/17/12 4:31,0.172256,
4/17/12 4:32,0.161822,
4/17/12 4:33,0.15732,
4/17/12 4:34,0.169926,
4/17/12 4:35,0.167146,
4/17/12 4:36,0.172446,
4/17/12 4:37,0.160638,
4/17/12 4:38,0.168451,
4/17/12 4:39,0.172281,
4/17/12 4:40,0.170527,
4/17/12 4:41,0.16885,
4/17/12 4:42,0.158916,
4/17/12 4:43,0.16476,
4/17/12 4:44,0.164063,
4/17/12 4:45,0.168375,
4/17/12 4:46,0.163354,
4/17/12 4:47,0.169052,
4/17/12 4:48,0.170147,
4/17/12 4:49,0.164557,
4/17/12 4:50,0.161303,
4/17/12 4:51,0.1806,
4/17/12 4:52,0.16619,
4/17/12 4:53,0.165905,
4/17/12 4:54,0.161562,
4/17/12 4:55,0.169331,
4/17/12 4:56,0.16481,
4/17/12 4:57,0.170508,
4/17/12 4:58,0.164253,
4/17/12 4:59,0.171331,
4/17/12 5:00,0.162379,
4/17/12 5:01,0.168951,
4/17/12 5:02,0.178429,
4/17/12 5:03,0.169261,
4/17/12 5:04,0.168045,
4/17/12 5:05,0.159422,
4/17/12 5:06,0.176175,
4/17/12 5:07,0.167387,
4/17/12 5:08,0.168533,
4/17/12 5:09,0.171648,0
4/17/12 5:10,0.172167,
4/17/12 5:11,0.171547,
4/17/12 5:12,0.165374,
4/17/12 5:13,0.165678,
4/17/12 5:14,0.175086,
4/17/12 5:15,0.158295,
4/17/12 5:16,0.173769,
4/17/12 5:17,0.177523,
4/17/12 5:18,0.166228,
4/17/12 5:19,0.167716,
4/17/12 5:20,0.162911,
4/17/12 5:21,0.169001,
4/17/12 5:22,0.162873,
4/17/12 5:23,0.175415,
4/17/12 5:24,0.17368,
4/17/12 5:25,0.165076,
4/17/12 5:26,0.164994,
4/17/12 5:27,0.170363,
4/17/12 5:28,0.172427,
4/17/12 5:29,0.164316,
4/17/12 5:30,0.168495,
4/17/12 5:31,0.167121,
4/17/12 5:32,0.177201,
4/17/12 5:33,0.166184,
4/17/12 5:34,0.174947,
4/17/12 5:35,0.164987,
4/17/12 5:36,0.157232,
4/17/12 5:37,0.166577,
4/17/12 5:38,0.162164,
4/17/12 5:39,0.156668,
4/17/12 5:40,0.160663,
4/17/12 5:41,0.168748,
4/17/12 5:42,0.160309,
4/17/12 5:43,0.162999,
4/17/12 5:44,0.169635,
4/17/12 5:45,0.166298,
4/17/12 5:46,0.17489,
4/17/12 5:47,0.162582,
4/17/12 5:48,0.184918,
4/17/12 5:49,0.17142,
4/17/12 5:50,0.173414,
4/17/12 5:51,0.16833,
4/17/12 5:52,0.166969,
4/17/12 5:53,0.15953,
4/17/12 5:54,0.166893,
4/17/12 5:55,0.159777,
4/17/12 5:56,0.156839,
4/17/12 5:57,0.166805,
4/17/12 5:58,0.171236,
4/17/12 5:59,0.181753,
4/17/12 6:00,0.167792,
4/17/12 6:01,0.164494,
4/17/12 6:02,0.167976,
4/17/12 6:03,0.170629,
4/17/12 6:04,0.170717,
4/17/12 6:05,0.172648,
4/17/12 6:06,0.16386,
4/17/12 6:07,0.160967,
4/17/12 6:08,0.160815,
4/17/12 6:09,0.166602,0
4/17/12 6:10,0.167349,
4/17/12 6:11,0.160707,
4/17/12 6:12,0.15468,
4/17/12 6:13,0.166209,
4/17/12 6:14,0.166013,
4/17/12 6:15,0.166399,
4/17/12 6:16,0.158802,
4/17/12 6:17,0.17558,
4/17/12 6:18,0.169331,
4/17/12 6:19,0.170686,
4/17/12 6:20,0.157662,
4/17/12 6:21,0.166304,
4/17/12 6:22,0.165513,
4/17/12 6:23,0.160068,
4/17/12 6:24,0.164164,
4/17/12 6:25,0.168419,
4/17/12 6:26,0.164753,
4/17/12 6:27,0.15941,
4/17/12 6:28,0.169001,
4/17/12 6:29,0.162335,
4/17/12 6:30,0.156352,
4/17/12 6:31,0.167172,
4/17/12 6:32,0.162303,
4/17/12 6:33,0.166013,
4/17/12 6:34,0.162835,
4/17/12 6:35,0.171768,
4/17/12 6:36,0.160815,
4/17/12 6:37,0.161834,
4/17/12 6:38,0.159992,
4/17/12 6:39,0.168837,
4/17/12 6:40,0.168071,
4/17/12 6:41,0.159916,
4/17/12 6:42,0.158074,
4/17/12 6:43,0.157858,
4/17/12 6:44,0.155142,
4/17/12 6:45,0.170502,
4/17/12 6:46,0.156111,
4/17/12 6:47,0.158675,
4/17/12 6:48,0.167381,
4/17/12 6:49,0.1572,
4/17/12 6:50,0.164981,
4/17/12 6:51,0.166849,
4/17/12 6:52,0.153768,
4/17/12 6:53,0.162923,
4/17/12 6:54,0.171065,
4/17/12 6:55,0.156731,
4/17/12 6:56,0.163873,
4/17/12 6:57,0.160847,
4/17/12 6:58,0.17116,
4/17/12 6:59,0.167526,
4/17/12 7:00,0.167431,
4/17/12 7:01,0.177631,
4/17/12 7:02,0.1582,
4/17/12 7:03,0.161176,
4/17/12 7:04,0.158498,
4/17/12 7:05,0.169134,
4/17/12 7:06,0.16909,
4/17/12 7:07,0.170217,
4/17/12 7:08,0.157567,
4/17/12 7:09,0.154402,0
4/17/12 7:10,0.163443,
4/17/12 7:11,0.157263,
4/17/12 7:12,0.166754,
4/17/12 7:13,0.168083,
4/17/12 7:14,0.15796,
4/17/12 7:15,0.169027,
4/17/12 7:16,0.158504,
4/17/12 7:17,0.162556,
4/17/12 7:18,0.161758,
4/17/12 7:19,0.1611,
4/17/12 7:20,0.163601,
4/17/12 7:21,0.158846,
4/17/12 7:22,0.163297,
4/17/12 7:23,0.163822,
4/17/12 7:24,0.155478,
4/17/12 7:25,0.168159,
4/17/12 7:26,0.164785,
4/17/12 7:27,0.164456,
4/17/12 7:28,0.162031,
4/17/12 7:29,0.160524,
4/17/12 7:30,0.158719,
4/17/12 7:31,0.162569,
4/17/12 7:32,0.161315,
4/17/12 7:33,0.166222,
4/17/12 7:34,0.160435,
4/17/12 7:35,0.16262,
4/17/12 7:36,0.161923,
4/17/12 7:37,0.15613,
4/17/12 7:38,0.165272,
4/17/12 7:39,0.165374,
4/17/12 7:40,0.172566,
4/17/12 7:41,0.163778,
4/17/12 7:42,0.160632,
4/17/12 7:43,0.169521,
4/17/12 7:44,0.16652,
4/17/12 7:45,0.161442,
4/17/12 7:46,0.170331,
4/17/12 7:47,0.159916,
4/17/12 7:48,0.164475,
4/17/12 7:49,0.170065,
4/17/12 7:50,0.159992,
4/17/12 7:51,0.157434,
4/17/12 7:52,0.152648,
4/17/12 7:53,0.166184,
4/17/12 7:54,0.160239,
4/17/12 7:55,0.157858,
4/17/12 7:56,0.162525,
4/17/12 7:57,0.16978,
4/17/12 7:58,0.15991,
4/17/12 7:59,0.156782,
4/17/12 8:00,0.163272,
4/17/12 8:01,0.160062,
4/17/12 8:02,0.163139,
4/17/12 8:03,0.163696,
4/17/12 8:04,0.160461,
4/17/12 8:05,0.163189,
4/17/12 8:06,0.161341,
4/17/12 8:07,0.165735,
4/17/12 8:08,0.171711,
4/17/12 8:09,0.161132,0
4/17/12 8:10,0.165975,
4/17/12 8:11,0.162183,
4/17/12 8:12,0.155522,
4/17/12 8:13,0.157903,
4/17/12 8:14,0.159017,
4/17/12 8:15,0.166209,
4/17/12 8:16,0.152806,
4/17/12 8:17,0.168679,
4/17/12 8:18,0.159188,
4/17/12 8:19,0.149862,
4/17/12 8:20,0.161018,
4/17/12 8:21,0.167672,
4/17/12 8:22,0.162949,
4/17/12 8:23,0.158219,
4/17/12 8:24,0.183,
4/17/12 8:25,0.169476,
4/17/12 8:26,0.165551,
4/17/12 8:27,0.155896,
4/17/12 8:28,0.175042,
4/17/12 8:29,0.164031,
4/17/12 8:30,0.169584,
4/17/12 8:31,0.169242,
4/17/12 8:32,0.172579,
4/17/12 8:33,0.164582,
4/17/12 8:34,0.172769,
4/17/12 8:35,0.159492,
4/17/12 8:36,0.166672,
4/17/12 8:37,0.168888,
4/17/12 8:38,0.161493,
4/17/12 8:39,0.167811,
4/17/12 8:40,0.174313,
4/17/12 8:41,0.161891,
4/17/12 8:42,0.166602,
4/17/12 8:43,0.161619,
4/17/12 8:44,0.159618,
4/17/12 8:45,0.168375,
4/17/12 8:46,0.163715,
4/17/12 8:47,0.165817,
4/17/12 8:48,0.162797,
4/17/12 8:49,0.16343,
4/17/12 8:50,0.155984,
4/17/12 8:51,0.16764,
4/17/12 8:52,0.169223,
4/17/12 8:53,0.161936,
4/17/12 8:54,0.15739,
4/17/12 8:55,0.161157,
4/17/12 8:56,0.169692,
4/17/12 8:57,0.171572,
4/17/12 8:58,0.169894,
4/17/12 8:59,0.166165,
